,SPY,VGK,EWJ,FXI,INDY,EWZ,IEF,LQD,DBC
2022-06-30,-0.08605960268965873,-0.10422764047482991,-0.07677553709283025,0.0666418416724115,-0.04805874461454929,-0.20653728117305503,-0.008671204795963838,-0.03690054461962777,-0.07796160523869178
2022-07-31,0.08809096883154588,0.04877236201020008,0.0609474941142385,-0.10992550256782874,0.0748737656159526,0.05780726075150611,0.029184355692106756,0.04348489580938075,-0.020095252070758907
2022-08-31,-0.04165770118508316,-0.0775816075868816,-0.04666422163617234,-0.005611429801980261,0.0018073404648046854,0.05039701391348128,-0.039300777939208054,-0.045302190134610676,-0.015049640997884861
2022-09-30,-0.09700200394869718,-0.10186500599065695,-0.09260816001572181,-0.1554756813175855,-0.04832739321372337,-0.029594961518047302,-0.048507573950510974,-0.06166074889844353,-0.07297200718765495
2022-10-31,0.07814126209525885,0.08092576292511833,0.02306869197906858,-0.21055864097659693,0.03514837875918042,0.09766983322976452,-0.014646553215494684,-0.0074807328003103635,0.04936751279473084
2022-11-30,0.05410139562233329,0.12653749931281988,0.10995077355928773,0.29576390528741214,0.05992475350110782,-0.037104738666441595,0.035485086988020775,0.06436015020425856,0.014621784323089582
2022-12-31,-0.05935543074314342,-0.01686710608312092,-0.02242781998494081,0.02590395352050212,-0.0569382778816343,-0.04625468454556447,-0.014992333760381449,-0.015632558508429817,-0.02748950213812451
2023-01-31,0.060989038631901415,0.09130113679335095,0.07482951771351987,0.1166045161675906,-0.0007094799104421234,0.08133447007623307,0.035184687566687245,0.05031097217101621,0.008885389847022918
2023-02-28,-0.025464075531639985,-0.017270389749531212,-0.04764897102057564,-0.12869124992936198,-0.03269521607445114,-0.10667973408317266,-0.033254420149058106,-0.04258507712574655,-0.04565878765687659
2023-03-31,0.03640689803719965,0.024460398688570528,0.047989729211551424,0.054631794356363006,0.0046324622479190225,0.004025590294562509,0.03653475592759481,0.03776304938725694,-0.0008420917159219776
2023-04-30,0.015848807348443295,0.040513342687097165,0.0025524877374518695,-0.04148549229035492,0.03818181105028584,0.03198840061705521,0.008114847993786256,0.006021894233186664,-0.007611091948226623
2023-05-31,0.0046054333806395675,-0.052562645174594635,0.00846166004661919,-0.0869792424525393,0.006301819019070898,0.01926842322481237,-0.01448745625696457,-0.017847861059937742,-0.06623769246842004
2023-06-30,0.06278696188345911,0.0417991845026604,0.04909708661309553,0.05142439022690448,0.048517888732440895,0.14242465248908598,-0.012632332265225976,0.008068600708190488,0.02905229190553449
2023-07-31,0.03220898402765915,0.028598407183705987,0.024259001108296374,0.11225105080176156,0.023044976484726032,0.043445784558149736,-0.006538060355993025,0.000537959088246609,0.08362830511868369
2023-08-31,-0.016385510996733466,-0.04132086623372899,-0.02846824315766927,-0.10455737863857051,-0.023711411261801985,-0.09339296287143917,-0.007335463454331226,-0.012366546313425708,-0.0036534165885964143
2023-09-30,-0.04859653231998884,-0.045980330812727566,-0.022144707787170148,-0.03226673650050138,0.003991228251424062,-0.005851750009713719,-0.03189175038055936,-0.036220741113842436,0.014934667109301802
2023-10-31,-0.021947736270148788,-0.03138681075780969,-0.02230695711361186,-0.03881374704303564,-0.0250966069541807,-0.029783839183508132,-0.019465557457461813,-0.024414916302902157,-0.01819327330546594
2023-11-30,0.08740975150379438,0.09313776666617013,0.06006570393085742,-0.01420701176020156,0.050657756861504755,0.13315351994808955,0.04453795523939963,0.07301279243865633,-0.024784466819947948
2023-12-31,0.04464392609852652,0.052593897104057596,0.03807602117265052,-0.020549756487974413,0.06283626779934925,0.0623897797688997,0.037028674692066055,0.04760191514790879,-0.03346658928284629
2024-01-31,0.015800982677592224,-0.012327556328071587,0.031763430413978,-0.09922953984857141,0.00263611827357213,-0.06012418268353681,0.0007258074756162358,-0.004438018136240451,0.0130720705536298
2024-02-29,0.05087064315545842,0.023738693332108873,0.04301258168450506,0.07351690953927914,0.013277167000939727,0.002730170416241684,-0.021046147897669343,-0.019509289258794915,-0.015343293936465052
2024-03-31,0.03217871289542806,0.03751586669935936,0.03175315680685209,0.027375751159766537,0.007961787511219676,-0.01803503195403966,0.007305218892714294,0.015292364644200696,0.043601165344659076
2024-04-30,-0.04115504940932446,-0.025873770352524694,-0.05888305279371853,0.0573200218848684,0.0027717701928060556,-0.0438209037670001,-0.031797829286004387,-0.03296775533330365,0.01597961348883059
2024-05-31,0.049342234781471817,0.06246954972565977,0.024957457961589213,0.043752146800348335,0.010423896019164491,-0.047180190557323254,0.017841391771204584,0.021895605739068458,-0.0030035826274565913
2024-06-30,0.03467196024955843,-0.029947140358228097,-0.0032731130679666265,-0.021143843585921918,0.04949419626511142,-0.04732091140571226,0.012096121776636437,0.0059457355718830485,-0.0017204815141749208
2024-07-31,0.01203621480631245,0.02499571096686637,0.03922636750828801,-0.011999429597030264,0.022481121339478882,0.01597130894695642,0.02856070132581401,0.02603878005921345,-0.0283798990948263
2024-08-31,0.023096865798232002,0.03544390662785801,0.013992055772360956,0.029921713860682875,0.005995111458489966,0.0728982518971586,0.013367794930996268,0.018532286394425057,-0.021034652332917236
2024-09-30,0.020787104857626915,0.004803811897851951,-0.005992509869419571,0.18320307610083653,0.01955037193749609,-0.01280341971943244,0.01373051648461221,0.019439074066972317,0.007210512972004146
2024-10-31,-0.0089636120267782,-0.05671182541767017,-0.04972029746847717,-0.006946780445330258,-0.0553212116513202,-0.05973485968991854,-0.03446068549681591,-0.03231030562520232,0.014266809291227922
2024-11-30,0.05792311423776919,-0.017720704002948118,0.023520358940992026,-0.040412747856761744,-0.0064029960642257855,-0.0848538399121237,0.01015749130740673,0.017750509131051473,-0.020121420016680158
2024-12-31,-0.024354461955216955,-0.02781425883522992,-0.02237316117439203,0.019132987657996203,-0.03878392600001801,-0.08028525013815901,-0.022842904733130887,-0.027122674047489248,0.01708057745658431
2025-01-31,0.02650220966757466,0.06156023512144149,0.01787207498051213,0.04653491179280467,-0.016460454863526763,0.1180298347358244,0.006146680360766155,0.005786552235720777,0.027221974293828666
2025-02-28,-0.012776104998733828,0.039220542809558445,0.002339545866812287,0.09960555557094164,-0.050020708355900556,-0.0493627407685846,0.0276122000334027,0.023436361663284444,0.0013646106886451292
2025-03-31,-0.05733169506103941,0.004194311232096126,0.0013136150146690895,0.017166646390990525,0.06510333361604692,0.06968383603273898,0.0034136298927203157,-0.004635300471615977,0.02247289568119548
2025-04-30,-0.008708034290433098,0.03773506627414758,0.0410086300398369,-0.056830244205768654,0.041475703554111565,0.04500670246689831,0.010505661747314932,-0.002709812361210595,-0.08968169904813994
2025-05-31,0.06094929181207753,0.05145786033500066,0.03696756341050911,0.03311363641027576,0.00828011361274017,0.0062672559210184,-0.012473463000547191,0.0020618218509538266,0.014958031991363807
2025-06-30,0.050109467637190264,0.02420125331695555,0.019464810551323097,0.06307464380683081,0.01893500821788141,0.07699637313322194,0.015892599986170985,0.020610606047892333,0.043576920583330736
2025-07-31,0.02277028319166874,-0.02416042362077686,-0.01817127846082567,0.01832938113128213,-0.051312650566268214,-0.08308024745692544,-0.005956977122920648,-0.0008976737002326374,0.028922038766332925
2025-08-31,0.02031180367153418,0.03698119391602983,0.06137541485168008,0.03851166723032362,-0.014820845921756476,0.10536057514356223,0.01634721109143822,0.010381578903296607,-0.010748055718622584
2025-09-30,0.03500063799673736,0.019050269941764064,0.024356038556196502,0.05572952577962198,0.0,0.04959693682185895,0.006489979960358383,0.018598244610846137,0.014305163739034565
2025-10-31,0.023557782059815402,0.0062461824796278265,0.03959939683551639,-0.035377790268682485,0.04005154046816228,0.005468852518362599,0.007087554779166005,0.0014935651580820775,0.015415413712034365
2025-11-30,0.0019480296824285759,0.015201344882477485,-0.0052865070727570185,-0.004543243299185207,0.014801238628497693,0.07536758283873324,0.009832872055921094,0.009268651675525597,0.007836341827417215
